Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
27585.0,618.439,237.376245,148.248689,1.601203,0.781,27904.0,187.409479,0.701373,0.988568,0.906336,0.789504,0.008605,0.002062,0.623316,0.998056,DERMASON
41900.0,765.816,283.737775,188.450428,1.505636,0.747581,42419.0,230.973455,0.801699,0.9882721783557826,0.897791,0.814038,0.006772,0.001834,0.662659,0.997723,SIRA
38713.0,711.163,242.960079,203.049249,1.196557,0.549139,39057.0,222.015591,0.771929,0.991192,0.961897,0.913795,0.006276,0.002699,0.83502,0.99915,SEKER
43683.0,755.258,256.926786,216.573595,1.186326,0.538009,44054.0,235.836645,0.788901,0.991579,0.962347,0.917914,0.005882,0.002576,0.842566,0.999557,SEKER
73841.0,1029.369,379.942842,249.009576,1.525816,0.755293,74832.0,306.622376,0.793989,0.986757,0.87572,0.807022,0.005145,0.001346,0.651285,0.993741,CALI
46863.0,867.433,347.442755,172.128791,2.018505,0.868656,47538.0,244.269983,0.700703,0.985801,0.782651,0.703051,0.007414,0.001117,0.494281,0.997708,HOROZ
56430.0,946.46,330.943285,217.743578,1.519876,0.753063,57314.0,268.046465,0.716571,0.984576,0.791617,0.8013238834930053,0.005865,0.001557,0.656014,0.99706,BARBUNYA
46343.0,784.808,280.390497,210.822517,1.329984,0.65929,46736.0,242.910972,0.776733,0.991591,0.945512,0.866331,0.00605,0.002102,0.750529,0.998192,SEKER
78602.0,1070.319,408.272278,248.881273,1.64043,0.792712,80518.0,316.352927,0.746458,0.976204,0.862218,0.774858,0.005194,0.001155,0.600404,0.984921,CALI
32601.0,666.726,240.717241,173.319482,1.388864,0.693961,32973.0,203.737288,0.771037,0.988718,0.921608,0.846376,0.007384,0.002337,0.716352,0.994916,DERMASON
73163.0,1064.874,419.724846,223.082687,1.881477,0.84706,73802.0,305.211443,0.788666,0.991342,0.810784,0.72717,0.005737,0.000989,0.528777,0.994881,CALI
26951.0,603.021,222.767165,154.521205,1.441661,0.720318,27300.0,185.243297,0.793961,0.987216,0.931365,0.831556,0.008266,0.002438,0.691485,0.996887,DERMASON
75510.0,1068.728,415.245585,232.596373,1.785263,0.828397,76172.0,310.068247,0.709021,0.991309,0.830768,0.746711,0.005499,0.001055,0.557577,0.995421,CALI
44875.0,787.846,301.500254,189.913427,1.587567,0.776681,45314.0,239.032685,0.729912,0.990312,0.908514,0.792811,0.006719,0.001637,0.628549,0.997864,SIRA
50661.0,863.776,325.153941,199.467806,1.630107,0.789728,51476.0,253.975567,0.796557,0.984167,0.85326,0.781093,0.006418,0.001474,0.610107,0.99454,SIRA
38048.0,710.956,250.699237,193.842991,1.293311,0.634151,38384.0,220.100473,0.769066,0.991246,0.945924,0.877946,0.006589,0.002415,0.77079,0.996871,SEKER
71858.0,1035.64,407.276105,227.600693,1.789433,0.829278,73133.0,302.477185,0.766363,0.982566,0.841913,0.742683,0.005668,0.001064,0.551579,0.987013,CALI
40567.0,745.977,280.418334,184.528409,1.519649,0.752977,40915.0,227.269683,0.807593,0.991495,0.916077,0.810467,0.006912,0.00184,0.656856,0.99819,SIRA
44935.0,785.847,289.940013,198.505687,1.460613,0.728878,45472.0,239.192431,0.821721,0.988191,0.914363,0.824972,0.006452,0.001844,0.680579,0.994063,SIRA
30510.0,649.748,242.23418,160.642948,1.507904,0.748467,30885.0,197.095252,0.771936,0.987858,0.90816,0.813656,0.00794,0.002147,0.662036,0.998287,DERMASON
64033.0,1005.371,354.120244,230.90601,1.533612,0.758171,65141.0,285.533444,0.768703,0.982991,0.796088,0.806318,0.00553,0.001442,0.650148,0.997075,BARBUNYA
47881.0,826.804,323.841214,189.497886,1.708944,0.81092,48604.0,246.908855,0.748784,0.9882721783557826,0.880173,0.762438,0.006763,0.00141,0.581312,0.993429,SIRA
68272.0,1007.016,398.619854,219.954811,1.812281,0.833982,68885.0,294.83319,0.656664,0.991101,0.846018,0.739635,0.005839,0.001078,0.54706,0.991426,CALI
56644.0,961.412,343.122768,210.502002,1.630021,0.789703,57622.0,268.554242,0.795674,0.983027,0.770096,0.782677,0.006058,0.001402,0.612583,0.998523,BARBUNYA
82533.0,1128.423,454.780082,233.042985,1.951486,0.858729,83741.0,324.167055,0.801089,0.985575,0.814505,0.7128,0.00551,0.000877,0.508083,0.991517,CALI
74724.0,1093.874,373.504902,255.718699,1.460608,0.728876,76013.0,308.450242,0.796096,0.983042,0.784757,0.825826,0.004998,0.001434,0.681989,0.996119,BARBUNYA
47009.0,802.977,295.611361,203.923248,1.449621,0.723966,47490.0,244.650195,0.798522,0.989872,0.916188,0.827608,0.006288,0.00182,0.684934,0.992895,SIRA
39891.0,793.7559999999999,278.316157,182.914548,1.521564,0.7537,40309.0,225.36814,0.794135,0.98963,0.910006,0.809756,0.006977,0.00185,0.655705,0.997696,SIRA
78063.0,1076.48,422.101917,237.884845,1.774396,0.826067,79341.0,315.266393,0.740565,0.983892,0.846532,0.746896,0.005407,0.001038,0.557854,0.989854,CALI
51308.0,859.959,332.870477,196.571736,1.693379,0.807012,51900.0,255.592204,0.742303,0.988593,0.871845,0.767843,0.006488,0.001391,0.589583,0.998387,SIRA
71492.0,1045.688,403.915468,228.262745,1.76952,0.825005,73300.0,301.705886,0.738745,0.975334,0.821605,0.746953,0.00565,0.001085,0.557939,0.987284,CALI
27903.0,626.565,236.076309,151.046238,1.562941,0.768525,28254.0,188.486612,0.800293,0.987577,0.893158,0.798414,0.008461,0.002121,0.637465,0.99632,DERMASON
83787.0,1117.773,442.898694,242.995188,1.822664,0.836054,85035.0,326.620455,0.715028,0.985324,0.842712,0.737461,0.005286,0.000964,0.543849,0.991253,CALI
76480.0,1065.587,374.26012,263.143624,1.422266,0.711087,77821.0,312.053458,0.747035,0.982768,0.846408,0.833788,0.004894,0.001459,0.695202,0.988762,BARBUNYA
164670.0,1590.236,632.843507,337.234088,1.87657,0.846186,167485.0,457.891205,0.824574,0.983193,0.818279,0.723546,0.003843,0.00065,0.523518,0.982419,BOMBAY
86975.0,1181.978,426.694996,260.543643,1.63771,0.791933,88249.0,332.776215,0.784407,0.985564,0.782322,0.779892,0.004906,0.00112,0.608232,0.996108,BARBUNYA
36851.0,707.882,261.603076,179.820295,1.454803,0.7263,37279.0,216.610596,0.712042,0.988519,0.924139,0.828012,0.007099,0.002058,0.685605,0.997419,DERMASON
39344.0,764.8,294.05746,170.850217,1.721142,0.813897,39803.0,223.817642,0.727663,0.988468,0.845264,0.761136,0.007474,0.001547,0.579328,0.997105,SIRA
74521.0,1037.103,405.065284,236.451948,1.713098,0.811942,75533.0,308.030979,0.784324,0.986602,0.870652,0.760448,0.005436,0.001121,0.578281,0.990651,CALI
71606.0,1026.442,386.209879,236.771031,1.631153,0.790034,72418.0,301.946338,0.776166,0.988787,0.854064,0.781819,0.005394,0.001243,0.611241,0.997029,BARBUNYA
58932.0,928.906,341.432923,220.076298,1.55143,0.764548,59770.0,273.924356,0.719086,0.98598,0.858257,0.802279,0.005794,0.001481,0.643651,0.998579,BARBUNYA
50647.0,899.083,370.080965,175.936524,2.103491,0.87977,51431.0,253.940472,0.731343,0.984756,0.787343,0.686175,0.007307,0.000999,0.470837,0.990401,HOROZ
57781.0,958.226,381.776134,194.111694,1.966786,0.861095,58475.0,271.236159,0.659781,0.988132,0.790786,0.710459,0.006607,0.001038,0.504752,0.992738,HOROZ
30619.0,672.851,227.152883,172.095828,1.319921,0.652695,31210.0,197.44701,0.807676,0.9882721783557826,0.849891,0.869225,0.007419,0.002612,0.755552,0.997269,DERMASON
79569.0,1096.596,371.670399,273.074172,1.36106,0.678369,80807.0,318.292943,0.794173,0.98468,0.831497,0.856385,0.004671,0.00155,0.733395,0.998195,BARBUNYA
28819.0,637.061,240.712885,153.131916,1.571932,0.771557,29320.0,191.55545,0.741458,0.982913,0.892333,0.795784,0.008353,0.002066,0.633272,0.99546,DERMASON
83001.0,1119.895,432.229407,246.759176,1.751624,0.821021,84155.0,325.084843,0.739759,0.986287,0.831646,0.752112,0.005208,0.001028,0.565672,0.990845,CALI
42257.0,772.737,285.230673,189.547831,1.504795,0.747251,42749.0,231.955348,0.79634,0.988491,0.889293,0.81322,0.00675,0.001821,0.661327,0.995162,SIRA
53874.0,913.878,326.255827,210.649758,1.548807,0.763627,54878.0,261.905531,0.736587,0.981705,0.810611,0.802761,0.006056,0.001551,0.644426,0.998091,BARBUNYA
44674.0,799.799,303.333114,187.967372,1.613754,0.78486,45111.0,238.496758,0.802796,0.990313,0.877613,0.786254,0.00679,0.001601,0.618195,0.997614,SIRA
31908.0,663.923,245.203294,166.143589,1.475852,0.735454,32287.0,201.560233,0.76474,0.988262,0.909649,0.822013,0.007685,0.002164,0.675705,0.99724,DERMASON
62326.0,949.778,358.034802,222.533514,1.608903,0.783381,63269.0,281.701842,0.798539,0.985095,0.86823,0.7868,0.005745,0.001358,0.619055,0.995999,CALI
71272.0,1020.316,400.381596,228.464419,1.75249,0.821217,72196.0,301.241313,0.750595,0.987202,0.860319,0.752386,0.005618,0.00111,0.566084,0.992056,CALI
76697.0,1131.072,391.90867,250.243969,1.566106,0.7696,78290.0,312.495845,0.799127,0.979653,0.753369,0.797369,0.00511,0.001274,0.635797,0.995726,BARBUNYA
61633.0,987.103,392.263944,208.970257,1.877128,0.846286,64619.0,280.131349,0.773681,0.953791,0.794874,0.71414,0.006365,0.001021,0.509996,0.957328,HOROZ
87691.0,1135.452,397.076041,282.710205,1.404534,0.7022,89021.0,334.143156,0.767174,0.98506,0.854727,0.8013238834930053,0.004528,0.001401,0.708138,0.994603,BARBUNYA
63164.0,965.899,351.869937,229.206011,1.535169,0.75874,63999.0,283.58932,0.714557,0.986953,0.850778,0.805949,0.005571,0.00145,0.649554,0.997175,BARBUNYA
44466.0,794.113,295.006188,192.544419,1.532146,0.757634,44975.0,237.940895,0.70322,0.988683,0.886081,0.806562,0.006634,0.001732,0.650543,0.996727,SIRA
26431.0,598.299,219.572945,153.921771,1.426523,0.713156,26715.0,183.447525,0.756382,0.989369,0.92787,0.835474,0.008307,0.002497,0.698017,0.995737,DERMASON
36000.0,691.429,221.697975,207.234624,1.069792,0.355277,36450.0,214.094894,0.779406,0.987654,0.946275,0.965705,0.006158,0.003304,0.932587,0.997674,SEKER
36035.0,793.7559999999999,260.940006,177.105241,1.473361,0.734397,36461.0,214.198943,0.745326,0.988316,0.901601,0.820874,0.007241,0.002028,0.673835,0.992802,DERMASON
50108.0,915.587,381.348727,168.241937,2.266669,0.897421,50914.0,252.585604,0.629102,0.984169,0.751134,0.662348,0.007611,0.000904,0.438705,0.994399,HOROZ
33231.0,793.7559999999999,246.1756,172.24402,1.429226,0.714457,33609.0,205.696435,0.729518,0.988753,0.933382,0.835568,0.007408,0.002227,0.698174,0.997848,DERMASON
34792.0,684.517,244.626521,181.507466,1.347749,0.670424,35172.0,210.472208,0.734706,0.989196,0.933084,0.860382,0.007031,0.002377,0.740257,0.99768,DERMASON
40996.0,737.645,264.545015,197.554991,1.339096,0.665079,41377.0,228.468222,0.764109,0.990792,0.946796,0.863627,0.006453,0.002214,0.745852,0.998767,DERMASON
40516.0,733.046,255.9552,201.896698,1.267753,0.614654,40896.0,227.126778,0.772336,0.990708,0.947489,0.8013238834930053,0.006317,0.002416,0.787424,0.99826,SEKER
48327.0,837.928,313.570531,196.784061,1.593475,0.778569,48960.0,248.056138,0.689155,0.987071,0.864941,0.79107,0.006489,0.001567,0.625791,0.997183,SIRA
68035.0,1022.207,355.899595,244.028109,1.458437,0.727917,69243.0,294.321002,0.797017,0.982554,0.81821,0.826978,0.005231,0.001509,0.683892,0.997413,BARBUNYA
84566.0,1213.89,422.242704,255.557956,1.652239,0.796043,86165.0,328.1353,0.787085,0.981443,0.721185,0.777125,0.004993,0.001123,0.603923,0.997825,BARBUNYA
29640.0,793.7559999999999,226.265972,167.608557,1.349967,0.671771,30021.0,194.26482,0.742857,0.987309,0.918895,0.858568,0.007634,0.002559,0.73714,0.995114,DERMASON
50131.0,883.262,362.154245,177.487271,2.040452,0.871673,50698.0,252.643566,0.615709,0.988816,0.80749,0.697613,0.007224,0.001055,0.486664,0.993015,HOROZ
44614.0,850.425,351.268986,162.308089,2.164211,0.886848,45243.0,238.336546,0.633956,0.986097,0.775191,0.678502,0.007874,0.001029,0.460364,0.996326,HOROZ
48078.0,824.228,305.269551,201.433901,1.515482,0.751392,48604.0,247.41627,0.684696,0.989178,0.889327,0.810485,0.006349,0.00169,0.656885,0.995498,SIRA
69651.0,997.465,361.702895,245.915527,1.470842,0.733321,70419.0,297.795916,0.746183,0.989094,0.879715,0.823316,0.005193,0.001472,0.67785,0.99701,BARBUNYA
66874.0,1024.488,408.239519,209.548001,1.948191,0.858211,67877.0,291.79894,0.801645,0.985223,0.80067,0.714774,0.006105,0.000983,0.510902,0.995334,CALI
28185.0,618.982,223.965792,160.598049,1.394574,0.697006,28524.0,189.436682,0.797087,0.988115,0.924425,0.845829,0.007946,0.002509,0.715426,0.997714,DERMASON
80305.0,1088.048,423.330987,244.23967,1.733261,0.816781,81916.0,319.761633,0.770741,0.980334,0.852425,0.755347,0.005272,0.001059,0.570549,0.988909,CALI
60192.0,996.209,353.956217,219.473666,1.61275,0.784555,61801.0,276.837199,0.685714,0.973965,0.762163,0.782123,0.00588,0.001357,0.611716,0.986545,BARBUNYA
67412.0,1052.897,377.422007,228.389558,1.652536,0.796126,68526.0,292.970347,0.79215,0.983743,0.764144,0.776241,0.005599,0.001254,0.60255,0.995735,BARBUNYA
78837.0,1093.551,421.060698,242.830603,1.733969,0.816948,80747.0,316.825482,0.663784,0.976346,0.828442,0.752446,0.005341,0.001056,0.566175,0.98173,CALI
62148.0,999.92,409.57646,193.772947,2.113693,0.881006,62868.0,281.299291,0.738415,0.988547,0.7811,0.686805,0.00659,0.000905,0.471702,0.997032,HOROZ
33518.0,793.7559999999999,249.61623,171.223902,1.457835,0.72765,33885.0,206.582775,0.74637,0.9882721783557826,0.919465,0.827602,0.007447,0.002155,0.684924,0.998507,DERMASON
176276.0,1616.13,621.159964,365.522552,1.699375,0.808532,178364.0,473.752651,0.800454,0.988294,0.848107,0.76269,0.003524,0.000736,0.581696,0.98852,BOMBAY
41410.0,768.075,287.390257,184.363932,1.55882,0.767114,42028.0,229.618922,0.783064,0.985296,0.88208,0.798979,0.00694,0.001745,0.638368,0.995101,SIRA
45626.0,796.935,297.923673,195.812719,1.521473,0.753666,46212.0,241.024537,0.698928,0.987319,0.902769,0.809014,0.00653,0.001725,0.654504,0.99581,SIRA
44818.0,790.151,306.155955,186.901366,1.638062,0.792033,45243.0,238.880828,0.797871,0.990606,0.902074,0.780259,0.006831,0.001562,0.608804,0.997258,SIRA
49389.0,869.202,358.458696,176.722052,2.028376,0.870026,50103.0,250.76688,0.820361,0.985749,0.821483,0.69957,0.007258,0.001072,0.489398,0.992683,HOROZ
55539.0,925.316,380.736421,189.702108,2.007023,0.867033,56838.0,265.921889,0.74589,0.977146,0.815132,0.698441,0.006855,0.001006,0.48782,0.979065,HOROZ
41386.0,736.395,250.568593,210.708718,1.189171,0.541156,41768.0,229.552373,0.772675,0.990854,0.959051,0.916126,0.006054,0.002631,0.839287,0.998055,SEKER
81976.0,1180.158,408.061829,256.321835,1.59199,0.778097,83902.0,323.071331,0.714332,0.977045,0.739633,0.791722,0.004978,0.001206,0.626823,0.997896,BARBUNYA
46278.0,846.308,300.630215,196.478444,1.530093,0.756879,47102.0,242.74056,0.790996,0.982506,0.811947,0.807439,0.006496,0.001703,0.651958,0.997556,BARBUNYA
36265.0,793.7559999999999,240.947332,191.895025,1.255621,0.604745,36514.0,214.881437,0.749835,0.993181,0.973669,0.891819,0.006644,0.002593,0.795341,0.998647,SEKER
27427.0,625.835,229.816161,152.537045,1.506625,0.747968,27869.0,186.871991,0.797297,0.98414,0.879971,0.813137,0.008379,0.00226,0.661192,0.996168,DERMASON
38058.0,702.407,243.776737,198.999088,1.225014,0.577604,38365.0,220.129395,0.743146,0.991998,0.969345,0.902996,0.006405,0.002627,0.815402,0.998879,SEKER
34627.0,686.753,254.377277,173.890211,1.462861,0.729865,35009.0,209.972536,0.718164,0.989089,0.922622,0.825437,0.007346,0.002104,0.681347,0.996716,DERMASON
48166.0,866.522,345.045414,181.613503,1.899889,0.85027,49256.0,247.642597,0.750016,0.977871,0.806104,0.71771,0.007164,0.001172,0.515108,0.978648,HOROZ
26324.0,604.623,228.082552,147.713827,1.544084,0.761952,26599.0,183.075825,0.82147,0.989661,0.904883,0.8013238834930053,0.008664,0.002219,0.644285,0.99483,DERMASON
84171.0,1135.22,407.599907,263.90654,1.544486,0.762095,85583.0,327.368058,0.735047,0.983501,0.820753,0.80316,0.004843,0.001243,0.645066,0.996296,BARBUNYA
38148.0,717.9,260.356277,187.079311,1.391689,0.695474,38554.0,220.389524,0.815041,0.989469,0.930152,0.846492,0.006825,0.002162,0.716549,0.997213,DERMASON
53749.0,871.252,330.747471,208.493435,1.586369,0.776294,54383.0,261.601514,0.806207,0.988342,0.889801,0.79094,0.006154,0.001486,0.625587,0.992411,SIRA
71433.0,1030.846,413.681025,221.794357,1.865156,0.844124,72292.0,301.581366,0.682772,0.988118,0.844736,0.729019,0.005791,0.001009,0.531469,0.991272,CALI
45344.0,792.215,293.239251,197.751054,1.482871,0.738396,45823.0,240.278534,0.792727,0.989547,0.907912,0.8013238834930053,0.006467,0.001798,0.671407,0.99561,SIRA
41698.0,766.077,296.529186,179.910211,1.648207,0.794916,42182.0,230.416021,0.759942,0.988526,0.892854,0.777043,0.007111,0.001599,0.603796,0.995181,DERMASON
43911.0,777.878,290.816246,193.080875,1.506189,0.747797,44403.0,236.451309,0.747931,0.98892,0.911927,0.813061,0.006623,0.001785,0.661068,0.995693,SIRA
30440.0,637.929,236.863145,164.134081,1.443108,0.720987,30717.0,196.869022,0.773669,0.990982,0.939961,0.831151,0.007781,0.002291,0.690812,0.996916,DERMASON
30731.0,670.479,249.477869,157.215861,1.586849,0.776449,31184.0,197.807797,0.76163,0.985473,0.859046,0.792887,0.008118,0.001979,0.62867,0.997605,DERMASON
48412.0,800.234,282.532244,218.762521,1.291502,0.632828,48785.0,248.274189,0.765407,0.992354,0.950012,0.878746,0.005836,0.002147,0.772195,0.997292,SEKER
58264.0,793.7559999999999,375.472172,200.26695,1.874858,0.84588,59221.0,272.367452,0.772835,0.98384,0.841697,0.7254,0.006444,0.001101,0.526205,0.98656,HOROZ
54438.0,950.299,388.10464,179.57733,2.161212,0.886513,55217.0,263.272889,0.710215,0.985892,0.757515,0.678355,0.007129,0.000931,0.460166,0.994516,HOROZ
155088.0,1485.027,526.915088,375.687937,1.402534,0.701169,156676.0,444.369412,0.719169,0.989864,0.88373,0.843342,0.003398,0.00106,0.711225,0.997517,BOMBAY
55912.0,901.128,348.39591,204.754173,1.701533,0.809075,56502.0,266.813361,0.771157,0.989558,0.865251,0.765834,0.006231,0.001322,0.586501,0.997951,BARBUNYA
44187.0,796.888,291.097838,193.957334,1.500834,0.745687,44836.0,237.193246,0.735371,0.985525,0.874399,0.814823,0.006588,0.001791,0.663937,0.996459,SIRA
27778.0,618.564,226.207596,157.04444,1.440405,0.719735,28154.0,188.063947,0.703989,0.986645,0.912308,0.831378,0.008143,0.0024,0.691189,0.995592,DERMASON
37822.0,699.758,235.231782,204.88147,1.148136,0.491324,38130.0,219.445816,0.785928,0.991922,0.970641,0.932892,0.006219,0.002906,0.870287,0.999208,SEKER
40544.0,759.063,285.088347,181.520839,1.570554,0.771097,41076.0,227.205247,0.775873,0.987048,0.884262,0.796964,0.007032,0.00175,0.635152,0.997541,DERMASON
37131.0,712.145,264.318347,179.651745,1.471282,0.733509,37483.0,217.431961,0.800686,0.990609,0.920046,0.822614,0.007119,0.002011,0.676694,0.995607,DERMASON
53795.0,928.116,383.512187,180.624869,2.123252,0.882146,54602.0,261.713434,0.619829,0.98522,0.784779,0.682412,0.007129,0.000954,0.465687,0.98877,HOROZ
62905.0,1004.35,402.587656,199.85485,2.0144,0.868079,63753.0,283.007303,0.623099,0.986699,0.783655,0.702971,0.0064,0.000964,0.494168,0.995452,HOROZ
34908.0,747.326,281.826491,158.957547,1.772967,0.825757,35676.0,210.822783,0.715621,0.978473,0.785443,0.748059,0.008073,0.001559,0.559592,0.992138,DERMASON
152089.0,1489.976,553.259694,353.388846,1.565583,0.769423,154964.0,440.051962,0.800789,0.981447,0.860893,0.79538,0.003638,0.000898,0.63263,0.990435,BOMBAY
79101.0,793.7559999999999,417.479495,243.390766,1.715264,0.812472,80327.0,317.355512,0.688002,0.984737,0.838748,0.76017,0.005278,0.001087,0.577859,0.991181,CALI
72360.0,1091.04,369.61125,250.675694,1.47446,0.734864,74162.0,303.531899,0.743603,0.975702,0.763883,0.821219,0.005108,0.001433,0.674401,0.994377,BARBUNYA
42440.0,775.99,296.235249,183.021438,1.618582,0.786316,42863.0,232.457063,0.777232,0.990131,0.885672,0.784704,0.00698,0.001633,0.615761,0.996659,SIRA
42001.0,767.935,282.092274,190.612859,1.479923,0.737167,42496.0,231.251668,0.795473,0.988352,0.894995,0.819773,0.006716,0.001871,0.672028,0.994549,SIRA
42640.0,764.772,278.399618,195.584443,1.423424,0.711653,43082.0,233.004151,0.720514,0.98974,0.916143,0.836941,0.006529,0.001976,0.700471,0.997067,SIRA
47610.0,832.665,320.103523,191.363017,1.672755,0.801633,48271.0,246.209128,0.743674,0.986306,0.862914,0.769155,0.006723,0.001452,0.591599,0.9896,SIRA
29651.0,640.693,235.802879,160.453744,1.4696,0.732788,30008.0,194.300864,0.713588,0.988103,0.907714,0.823997,0.007953,0.002261,0.678971,0.997816,DERMASON
43360.0,780.042,288.62515,193.733597,1.489804,0.74125,43971.0,234.963118,0.771942,0.986104,0.895495,0.814077,0.006656,0.001803,0.662721,0.987325,SIRA
40988.0,750.312,272.473178,191.992902,1.419184,0.709574,41456.0,228.445929,0.766876,0.988711,0.914919,0.838416,0.006648,0.002026,0.702942,0.997603,SIRA
